document_id,pid,source_filename,checksum_sha256,title,creator,date_text,document_type,archive_reference,page_count,ocr_status,ingestion_status,ingestion_error,chunk_count,ingestion_version,corpus_version,source_uri,source_path,authority_id,archive_record_id,archive_record_pid,asset_id,asset_pid,asset_id_or_asset_pid,metadata_source,access_level,rights_note,rights_owner,rights_holders,copyright_holder,copyright_holder_other,data_rights,data_rights_holder,image_rights,image_rights_holder,current_consent_status,current_consent_scope,consent_evidence_uri,location_repository,location_accession,location_box,box_title,location_note,language_codes,keywords,subjects,extent_number,extent_unit,date_qualifier,normalized_date,date_unknown,page_count_source,media_used_for_ml,use_for_ml,ml_pages,ml_page_scope,ml_annotation,ml_policy_status,ml_exclusion_reason,record_title,record_public_uri
doc_521129471965_c7d9f3b6fb42,521129471965,5cf681e8bb31cddcad43a787dc6f9e1a5557ecc5c1f742c3c96b6efe8e1f7e48__pdf_master__v1.pdf,,Rector's report,,December 1982,,,,unverified_remote_source,pending,,,turin-phase2a-archive-inventory-v1,corpus_f40d78dbce52,https://archive-media.lon1.digitaloceanspaces.com/ddr-archive/records/83/master/5cf681e8bb31cddcad43a787dc6f9e1a5557ecc5c1f742c3c96b6efe8e1f7e48__pdf_master__v1.pdf,,124,123,788065484899,5cf681e8bb31cddcad43a787dc6f9e1a5557ecc5c1f742c3c96b6efe8e1f7e48,483322715706,5cf681e8bb31cddcad43a787dc6f9e1a5557ecc5c1f742c3c96b6efe8e1f7e48,archive_graphql.records_v1,,Royal College of Art,RCA,Royal College of Art,Copyright © Royal College of Art,,Royal College of Art,Royal College of Art,Royal College of Art,Royal College of Art,,,,RCA Special Collections,,,RCA Rectors reports | 1967-85,,en-GB,"['Rector’s report', 'Cultural History', 'Design Education Unit', 'Christopher Frayling', 'RCA research', 'Academic restructuring', 'Design studies', 'History of design', 'Management studies', 'Research collaboration', 'Design education']",[],,Report,,198212,False,,True,True,12-14,12-14,,eligible_page_restricted,,RCA Rector's reports | 1967-85,https://ddrarchive.org/id/record/788065484899
doc_521129471965_3a29d65c9d5a,521129471965,66ff922c7b81420ff1b629e8fce052eb0850368386167133355830be89266b5a__pdf_master__v1.pdf,,Rector's report,,December 1972,,,,unverified_remote_source,pending,,,turin-phase2a-archive-inventory-v1,corpus_f40d78dbce52,https://archive-media.lon1.digitaloceanspaces.com/ddr-archive/records/83/master/66ff922c7b81420ff1b629e8fce052eb0850368386167133355830be89266b5a__pdf_master__v1.pdf,,124,123,788065484899,66ff922c7b81420ff1b629e8fce052eb0850368386167133355830be89266b5a,145078071369,66ff922c7b81420ff1b629e8fce052eb0850368386167133355830be89266b5a,archive_graphql.records_v1,,Royal College of Art,RCA,Royal College of Art,Copyright © Royal College of Art,,Royal College of Art,Royal College of Art,Royal College of Art,Royal College of Art,,,,RCA Special Collections,,,RCA Rectors reports | 1967-85,,en-GB,"['Rector’s report', 'Computer-aided design', 'Computer-aided Design Centre', 'Science Research Council', 'Design activity', 'RCA research', 'Student admissions', 'Academic staff']",[],,Report,,197212,False,,True,True,"11-12, 20, 26-27, 28","11-12, 20, 26-27, 28",,eligible_page_restricted,,RCA Rector's reports | 1967-85,https://ddrarchive.org/id/record/788065484899
doc_521129471965_55127178c443,521129471965,8b76ffd06d443cae617e24580f74adc491f648b6b9d0764092c65ee1f9c417b0__pdf_master__v1.pdf,,Rector's report,,July 1973,,,,unverified_remote_source,pending,,,turin-phase2a-archive-inventory-v1,corpus_f40d78dbce52,https://archive-media.lon1.digitaloceanspaces.com/ddr-archive/records/83/master/8b76ffd06d443cae617e24580f74adc491f648b6b9d0764092c65ee1f9c417b0__pdf_master__v1.pdf,,124,123,788065484899,8b76ffd06d443cae617e24580f74adc491f648b6b9d0764092c65ee1f9c417b0,369055510628,8b76ffd06d443cae617e24580f74adc491f648b6b9d0764092c65ee1f9c417b0,archive_graphql.records_v1,,Royal College of Art,RCA,Royal College of Art,Copyright © Royal College of Art,,Royal College of Art,Royal College of Art,Royal College of Art,Royal College of Art,,,,RCA Special Collections,,,RCA Rectors reports | 1967-85,,en-GB,"['Rector’s report', 'Computer-aided design studies', 'Local authorities', 'Elderly and disabled people', 'Amalgamated Union of Engineering Workers', 'Student admissions', 'Examination results', 'Graduate employment', 'RCA statistics']",[],,Report,,197307,False,,True,True,"3-4, 36-37","3-4, 36-37",,eligible_page_restricted,,RCA Rector's reports | 1967-85,https://ddrarchive.org/id/record/788065484899
doc_521129471965_0bf8597b9f12,521129471965,ae465fcd6358e205e9f98ec02463e67f12458ad0323dbb0e4e5872b86b983428__pdf_master__v1.pdf,,Rector's report,,December 1969,,,,unverified_remote_source,pending,,,turin-phase2a-archive-inventory-v1,corpus_f40d78dbce52,https://archive-media.lon1.digitaloceanspaces.com/ddr-archive/records/83/master/ae465fcd6358e205e9f98ec02463e67f12458ad0323dbb0e4e5872b86b983428__pdf_master__v1.pdf,,124,123,788065484899,ae465fcd6358e205e9f98ec02463e67f12458ad0323dbb0e4e5872b86b983428,613671017198,ae465fcd6358e205e9f98ec02463e67f12458ad0323dbb0e4e5872b86b983428,archive_graphql.records_v1,,Royal College of Art,RCA,Royal College of Art,Copyright © Royal College of Art,,Royal College of Art,Royal College of Art,Royal College of Art,Royal College of Art,,,,RCA Special Collections,,,RCA Rectors reports | 1967-85,,en-GB,"['Rector’s report', 'Hospital equipment design', 'Wheelchair design', 'Post-amputee bedstead', 'Medical furniture', 'Sponsored research', 'Department of Education and Science']",[],,Report,,196912,False,,True,True,10,10,,eligible_page_restricted,,RCA Rector's reports | 1967-85,https://ddrarchive.org/id/record/788065484899
doc_521129471965_08fe2073b7ae,521129471965,be181a8811303755230d137a9ffe9858bceba45552a04f38fd17ad164a4bbfd4__pdf_master__v1.pdf,,Rector's report,,December 1980,,,,unverified_remote_source,pending,,,turin-phase2a-archive-inventory-v1,corpus_f40d78dbce52,https://archive-media.lon1.digitaloceanspaces.com/ddr-archive/records/83/master/be181a8811303755230d137a9ffe9858bceba45552a04f38fd17ad164a4bbfd4__pdf_master__v1.pdf,,124,123,788065484899,be181a8811303755230d137a9ffe9858bceba45552a04f38fd17ad164a4bbfd4,397420947420,be181a8811303755230d137a9ffe9858bceba45552a04f38fd17ad164a4bbfd4,archive_graphql.records_v1,,Royal College of Art,RCA,Royal College of Art,Copyright © Royal College of Art,,Royal College of Art,Royal College of Art,Royal College of Art,Royal College of Art,,,,RCA Special Collections,,,RCA Rectors reports | 1967-85,,en-GB,"['Rector’s report', 'Research and Development', 'Staff appointments', 'RCA governance', 'Academic departments', 'Postgraduate education', 'Research administration']",[],,Report,,198012,False,,True,True,17-19,17-19,,eligible_page_restricted,,RCA Rector's reports | 1967-85,https://ddrarchive.org/id/record/788065484899
doc_521129471965_7d51ffb6b2b2,521129471965,da8086a710feabca1b3957abde4755a03614ab2f0951a5a2f9be37706c61cdcc__pdf_master__v1.pdf,,Rector's report,,December 1970,,,,unverified_remote_source,pending,,,turin-phase2a-archive-inventory-v1,corpus_f40d78dbce52,https://archive-media.lon1.digitaloceanspaces.com/ddr-archive/records/83/master/da8086a710feabca1b3957abde4755a03614ab2f0951a5a2f9be37706c61cdcc__pdf_master__v1.pdf,,124,123,788065484899,da8086a710feabca1b3957abde4755a03614ab2f0951a5a2f9be37706c61cdcc,376515168838,da8086a710feabca1b3957abde4755a03614ab2f0951a5a2f9be37706c61cdcc,archive_graphql.records_v1,,Royal College of Art,RCA,Royal College of Art,Copyright © Royal College of Art,,Royal College of Art,Royal College of Art,Royal College of Art,Royal College of Art,,,,RCA Special Collections,,,RCA Rectors reports | 1967-85,,en-GB,"['Rector’s report', 'Industrial Design Engineering Research Unit', 'Computer-aided design', 'Science Research Council', 'Design activity', 'RCA research', 'Departmental status']",[],,Report,,197012,False,,True,True,10-11,10-11,,eligible_page_restricted,,RCA Rector's reports | 1967-85,https://ddrarchive.org/id/record/788065484899
doc_521129471965_47117cebe94e,521129471965,e4979bff7bd177b62a46a433fc192f159bb0e3a3258379aeddca4e53b0452bdb__pdf_master__v1.pdf,,Rector's report,,December 1983,,,,unverified_remote_source,pending,,,turin-phase2a-archive-inventory-v1,corpus_f40d78dbce52,https://archive-media.lon1.digitaloceanspaces.com/ddr-archive/records/83/master/e4979bff7bd177b62a46a433fc192f159bb0e3a3258379aeddca4e53b0452bdb__pdf_master__v1.pdf,,124,123,788065484899,e4979bff7bd177b62a46a433fc192f159bb0e3a3258379aeddca4e53b0452bdb,656258224361,e4979bff7bd177b62a46a433fc192f159bb0e3a3258379aeddca4e53b0452bdb,archive_graphql.records_v1,,Royal College of Art,RCA,Royal College of Art,Copyright © Royal College of Art,,Royal College of Art,Royal College of Art,Royal College of Art,Royal College of Art,,,,RCA Special Collections,,,RCA Rectors reports | 1967-85,,en-GB,"['Rector’s report', 'RCA research', 'Research and Development', 'Design education', 'Design studies', 'Computing in design', 'Academic planning', 'Departmental activities']",[],,Report,,198312,False,,True,True,"11, 21-24","11, 21-24",,eligible_page_restricted,,RCA Rector's reports | 1967-85,https://ddrarchive.org/id/record/788065484899
doc_521129471965_974869d7cd51,521129471965,f95bff86937784d911b179d3eb963a49750a72cfa3263e4b8b0c02810ee750ba__pdf_master__v1.pdf,,Rector's report,,December 1984,,,,unverified_remote_source,pending,,,turin-phase2a-archive-inventory-v1,corpus_f40d78dbce52,https://archive-media.lon1.digitaloceanspaces.com/ddr-archive/records/83/master/f95bff86937784d911b179d3eb963a49750a72cfa3263e4b8b0c02810ee750ba__pdf_master__v1.pdf,,124,123,788065484899,f95bff86937784d911b179d3eb963a49750a72cfa3263e4b8b0c02810ee750ba,226920447318,f95bff86937784d911b179d3eb963a49750a72cfa3263e4b8b0c02810ee750ba,archive_graphql.records_v1,,Royal College of Art,RCA,Royal College of Art,Copyright © Royal College of Art,,Royal College of Art,Royal College of Art,Royal College of Art,Royal College of Art,,,,RCA Special Collections,,,RCA Rectors reports | 1967-85,,en-GB,"['Rector’s report', 'Academic policy', 'Design Education Unit', 'Departmental restructuring', 'Research and Development', 'RCA governance', 'Design studies', 'Student statistics', 'Academic staff', 'Department closure context']",[],,Report,,198412,False,,True,True,"3, 10, 24-27, 46","3, 10, 24-27, 46",,eligible_page_restricted,,RCA Rector's reports | 1967-85,https://ddrarchive.org/id/record/788065484899
doc_546216480663_5ad91481fad1,546216480663,336f15af38296859e6de7feedce629489a824bc35f508636e73000af0dd8dcaa.pdf,,"Job 170 | Design analysis project, report number 108.1",,June 1972,,,,unverified_remote_source,pending,,,turin-phase2a-archive-inventory-v1,corpus_f40d78dbce52,https://archive-media.lon1.digitaloceanspaces.com/ddr-archive/records/546216480663/master/336f15af38296859e6de7feedce629489a824bc35f508636e73000af0dd8dcaa__pdf_master__v1.pdf,,160,179,637362423718,336f15af38296859e6de7feedce629489a824bc35f508636e73000af0dd8dcaa,617304249804,336f15af38296859e6de7feedce629489a824bc35f508636e73000af0dd8dcaa,archive_graphql.records_v1,Internal,Royal College of Art,RCA,Royal College of Art,Copyright © Royal College of Art,,Royal College of Art,Royal College of Art,Royal College of Art,Royal College of Art,,,,RCA Special Collections,,,Job 170 | Analysis of architectural design activity in a working environment,,en-GB,"['Design Analysis Project', 'Architectural design activity', 'Working environment', 'Design analysis', 'Science Research Council', 'Architectural practice', 'Design process', 'Computing and design systems', 'Building design']",[],,Report,,197206,False,,True,True,,all_pages,,eligible_unrestricted,,Job 170 | Analysis of architectural design activity in a working environment,https://ddrarchive.org/id/record/637362423718
doc_546216480663_d284c46b5001,546216480663,c5c961acd2c4916eb704f43a7bcdd74a1563ccc6b923dc60a817ef195b52e95e.pdf,,"Job 170 | Design analysis project, report number 108.2",,June 1973,,,,unverified_remote_source,pending,,,turin-phase2a-archive-inventory-v1,corpus_f40d78dbce52,https://archive-media.lon1.digitaloceanspaces.com/ddr-archive/records/546216480663/master/c5c961acd2c4916eb704f43a7bcdd74a1563ccc6b923dc60a817ef195b52e95e__pdf_master__v1.pdf,,160,179,637362423718,c5c961acd2c4916eb704f43a7bcdd74a1563ccc6b923dc60a817ef195b52e95e,423050956713,c5c961acd2c4916eb704f43a7bcdd74a1563ccc6b923dc60a817ef195b52e95e,archive_graphql.records_v1,Internal,Royal College of Art,RCA,Royal College of Art,Copyright © Royal College of Art,,Royal College of Art,Royal College of Art,Royal College of Art,Royal College of Art,,,,RCA Special Collections,,,Job 170 | Analysis of architectural design activity in a working environment,,en-GB,"['Information flow', 'Design process', 'Computer-aided design', 'Building design', 'Design/construction process', 'Systems modelling', 'Hungarian Institute for Building Science', 'George H. Weber', 'Automaton theory']",[],,Report,,197306,False,,True,True,,all_pages,,eligible_unrestricted,,Job 170 | Analysis of architectural design activity in a working environment,https://ddrarchive.org/id/record/637362423718
doc_546216480663_37a7e8b448e6,546216480663,c7d51dc4df10dfc875bf7aea25be1ad5d9988a301b99144fe2b98fe416e54165.pdf,,"Job 170 | Design analysis project, report number 108.3",,December 1973,,,,unverified_remote_source,pending,,,turin-phase2a-archive-inventory-v1,corpus_f40d78dbce52,https://archive-media.lon1.digitaloceanspaces.com/ddr-archive/records/546216480663/master/c7d51dc4df10dfc875bf7aea25be1ad5d9988a301b99144fe2b98fe416e54165__pdf_master__v1.pdf,,160,179,637362423718,c7d51dc4df10dfc875bf7aea25be1ad5d9988a301b99144fe2b98fe416e54165,300237510143,c7d51dc4df10dfc875bf7aea25be1ad5d9988a301b99144fe2b98fe416e54165,archive_graphql.records_v1,Internal,Royal College of Art,RCA,Royal College of Art,Copyright © Royal College of Art,,Royal College of Art,Royal College of Art,Royal College of Art,Royal College of Art,,,,RCA Special Collections,,,Job 170 | Analysis of architectural design activity in a working environment,,en-GB,"['Design Analysis Project', 'COMDAC', 'Computer-aided architectural design', 'Architectural design activity', 'Working environment', 'Science Research Council', 'Computing and design systems', 'Building design']",[],,Report,,197312,False,,True,True,,all_pages,,eligible_unrestricted,,Job 170 | Analysis of architectural design activity in a working environment,https://ddrarchive.org/id/record/637362423718
doc_546216480663_d30d6979348e,546216480663,d1c37b4f7aad8fe20367529764540e8bf44e78bce6dff5fa9138c6e019073de8.pdf,,"Job 170 | Design analysis project, report number 108.4",,November 1973,,,,unverified_remote_source,pending,,,turin-phase2a-archive-inventory-v1,corpus_f40d78dbce52,https://archive-media.lon1.digitaloceanspaces.com/ddr-archive/records/546216480663/master/d1c37b4f7aad8fe20367529764540e8bf44e78bce6dff5fa9138c6e019073de8__pdf_master__v1.pdf,,160,179,637362423718,d1c37b4f7aad8fe20367529764540e8bf44e78bce6dff5fa9138c6e019073de8,671392872799,d1c37b4f7aad8fe20367529764540e8bf44e78bce6dff5fa9138c6e019073de8,archive_graphql.records_v1,Internal,Royal College of Art,RCA,Royal College of Art,Copyright © Royal College of Art,,Royal College of Art,Royal College of Art,Royal College of Art,Royal College of Art,,,,RCA Special Collections,,,Job 170 | Analysis of architectural design activity in a working environment,,en-GB,"['Design Analysis Project', 'Architectural offices', 'Field studies', 'Design methodology', 'Architectural design activity', 'Working environment', 'Science Research Council', 'Data analysis', 'Computing and design systems']",[],,Report,,197311,False,,True,True,,all_pages,,eligible_unrestricted,,Job 170 | Analysis of architectural design activity in a working environment,https://ddrarchive.org/id/record/637362423718
doc_752233114549_2fbbf9d689f0,752233114549,4c47ea8bf89ed5846df28a2db45c0a3e073f861221e992416c94413f70b7b0a1.pdf,,DDR and DEU staff curriculum vitae,,Estimated based on context 1984,,,,unverified_remote_source,pending,,,turin-phase2a-archive-inventory-v1,corpus_f40d78dbce52,https://archive-media.lon1.digitaloceanspaces.com/ddr-archive/records/752233114549/master/4c47ea8bf89ed5846df28a2db45c0a3e073f861221e992416c94413f70b7b0a1__pdf_master__v1.pdf,,192,193,575201988070,4c47ea8bf89ed5846df28a2db45c0a3e073f861221e992416c94413f70b7b0a1,604901712874,4c47ea8bf89ed5846df28a2db45c0a3e073f861221e992416c94413f70b7b0a1,archive_graphql.records_v1,Internal,The Board and Trustees of the Victoria and Albert Museum,V&A,The Board and Trustees of the Victoria and Albert Museum,Copyright © Royal College of Art,,The Board and Trustees of the Victoria and Albert Museum,The Board and Trustees of the Victoria and Albert Museum,The Board and Trustees of the Victoria and Albert Museum,The Board and Trustees of the Victoria and Albert Museum,,,,V&A East Storehouse Art and Design Archives,AU.AAD.20717,,DDR administration,"AAD/1989/9 Part 1 of 3 Incomplete collection of students' theses, conference proceedings, policy papers & Bruce Archer's Lecture Notes (1961-1982)",en-GB,"['Eileen Adams', 'Bruce Archer', 'Maurice Plaskow', 'Ken Baynes', 'Janet Daley', 'DDR staff', 'DEU staff', 'Curriculum vitae', 'Staff records', 'Art and the Built Environment', 'Design in general education', 'Design Council', 'Schools Council', 'Inner London Education Authority', 'Design studies', 'Design theory', 'Professional appointments', 'Publications', 'Higher education', 'Art education', '1984']",[],,Item,Estimated based on context,1984,False,,True,True,,all_pages,,eligible_unrestricted,,DDR administration,https://ddrarchive.org/id/record/575201988070
doc_752233114549_ab00ca07a81c,752233114549,d68c1a5ca81759fd9ac1d3f5224397376a895d49d40fe82e455eaf551a790056.pdf,,"Bruce Archer secretary’s diary notes, December 1980–March 1981",,December 1980,,,,unverified_remote_source,pending,,,turin-phase2a-archive-inventory-v1,corpus_f40d78dbce52,https://archive-media.lon1.digitaloceanspaces.com/ddr-archive/records/752233114549/master/d68c1a5ca81759fd9ac1d3f5224397376a895d49d40fe82e455eaf551a790056__pdf_master__v1.pdf,,192,193,575201988070,d68c1a5ca81759fd9ac1d3f5224397376a895d49d40fe82e455eaf551a790056,591566418043,d68c1a5ca81759fd9ac1d3f5224397376a895d49d40fe82e455eaf551a790056,archive_graphql.records_v1,Internal,The Board and Trustees of the Victoria and Albert Museum,V&A,The Board and Trustees of the Victoria and Albert Museum,Copyright © Royal College of Art,,The Board and Trustees of the Victoria and Albert Museum,The Board and Trustees of the Victoria and Albert Museum,The Board and Trustees of the Victoria and Albert Museum,The Board and Trustees of the Victoria and Albert Museum,,,,V&A East Storehouse Art and Design Archives,AU.AAD.20707,,DDR administration,"AAD/1989/9 Minute book, Report of visiting committee, Secretary's diary 1986, misc. papers (1-3 of 4)",en-GB,"['Bruce Archer', 'DDR administration', 'Secretaryâ€™s diary', 'Diary notes', 'Administrative diary', 'Office records', 'Departmental administration', 'Academic administration', 'Meetings', 'Appointments', 'Correspondence', 'Diary entries', 'Manuscript', 'Notebook', 'December 1980', 'March 1981', 'RCA institutional history', 'Archival notebook']",[],,File,,198012,False,,True,False,,,,excluded_use_for_ml_false,asset_marked_use_for_ml_false,DDR administration,https://ddrarchive.org/id/record/575201988070
doc_767973606400_989abba82642,767973606400,872dbebba88feb7cd748dcfa04c787f0a2f2e6cfd487449b7abe5b20a19a95c5.pdf,,"Job 97 | Study of the feasibility of a computer-aided architectural design system for a consortium of local authorities, report number 97.4",,October 1973,,,,unverified_remote_source,pending,,,turin-phase2a-archive-inventory-v1,corpus_f40d78dbce52,https://archive-media.lon1.digitaloceanspaces.com/ddr-archive/records/767973606400/master/872dbebba88feb7cd748dcfa04c787f0a2f2e6cfd487449b7abe5b20a19a95c5__pdf_master__v1.pdf,,169,180,227146885618,872dbebba88feb7cd748dcfa04c787f0a2f2e6cfd487449b7abe5b20a19a95c5,466383605411,872dbebba88feb7cd748dcfa04c787f0a2f2e6cfd487449b7abe5b20a19a95c5,archive_graphql.records_v1,Internal,Royal College of Art,RCA,Royal College of Art,Copyright © Royal College of Art,,Royal College of Art,Royal College of Art,Royal College of Art,Royal College of Art,,,,RCA Special Collections,,,Job 97,,en-GB,"['Feasibility study', 'Computer-aided architectural design', 'Architectural design systems', 'Local authorities', 'Computing and design systems', 'Building design', 'Design systems', 'Policy standards', 'Public sector design']",[],,Report,,197310,False,,True,True,,all_pages,,eligible_unrestricted,,Job 97 | Study of the feasibility of a computer-aided architectural design system for a consortium of local authorities,https://ddrarchive.org/id/record/227146885618
doc_776743677097_130be2e7cbef,776743677097,0e9da621c985bb4f8d0f5fcc29e59b97376cdad744a0c50b4e03899d51566453.pdf,,"Job 175 | Strathclyde police divisional control rooms short term improvements, report 175.2",,June 1976,,,,unverified_remote_source,pending,,,turin-phase2a-archive-inventory-v1,corpus_f40d78dbce52,https://archive-media.lon1.digitaloceanspaces.com/ddr-archive/records/776743677097/master/0e9da621c985bb4f8d0f5fcc29e59b97376cdad744a0c50b4e03899d51566453__pdf_master__v1.pdf,,173,183,933205392404,0e9da621c985bb4f8d0f5fcc29e59b97376cdad744a0c50b4e03899d51566453,055451749948,0e9da621c985bb4f8d0f5fcc29e59b97376cdad744a0c50b4e03899d51566453,archive_graphql.records_v1,Internal,Royal College of Art,RCA,Royal College of Art,Copyright © Royal College of Art,,Royal College of Art,Royal College of Art,Royal College of Art,Royal College of Art,,,,RCA Special Collections,,,Job 175,,en-GB,"['Strathclyde Police', 'Divisional control rooms', 'Control room design', 'Short-term improvements', 'Ergonomics', 'Human factors', 'Public service design', 'Local government', 'Prototype development']",[],,Report,,197606,False,,True,True,,all_pages,,eligible_unrestricted,,Job 175 | Strathclyde police divisional control rooms short term improvements,https://ddrarchive.org/id/record/933205392404
doc_896818280654_09993a200136,896818280654,6dedf90098eca407363386e1777969e758b5c1bf04115714b0242c39dd65fb0b.pdf,,The future of the Department of Design Research memo,,February 1985,,,,unverified_remote_source,pending,,,turin-phase2a-archive-inventory-v1,corpus_f40d78dbce52,https://archive-media.lon1.digitaloceanspaces.com/ddr-archive/records/284165366370/master/6dedf90098eca407363386e1777969e758b5c1bf04115714b0242c39dd65fb0b__pdf_master__v1.pdf,,132,127,873981573030,6dedf90098eca407363386e1777969e758b5c1bf04115714b0242c39dd65fb0b,162595746534,6dedf90098eca407363386e1777969e758b5c1bf04115714b0242c39dd65fb0b,archive_graphql.records_v1,Internal,Royal College of Art,RCA,Royal College of Art,Copyright © Royal College of Art,,Royal College of Art,Royal College of Art,Royal College of Art,Royal College of Art,,,,RCA Special Collections,,1.9.2,LBA 1.9.2 DDR,L Bruce Archer archive,en-GB,"['Bruce Archer', 'Richard Langdon', 'Board of Faculty of Theoretical Studies', 'Departmental closure', 'Academic policy', 'Departmental merger', 'Environmental Design', 'Architectural and Design Studies', 'Research support services', 'Postgraduate supervision']",[],,Box,,198502,False,,True,True,,all_pages,,eligible_unrestricted,,Bruce Archer collection,https://ddrarchive.org/id/record/873981573030
doc_896818280654_d6f37b80240d,896818280654,d0fbd05e13c156bf4f619f1b63eee3892c971bc9d2cf01347c956f1d2919538a.pdf,,Department of Design Research brochure | ~1982,,Estimated based on context 1982,,,,unverified_remote_source,pending,,,turin-phase2a-archive-inventory-v1,corpus_f40d78dbce52,https://archive-media.lon1.digitaloceanspaces.com/ddr-archive/records/284165366370/master/d0fbd05e13c156bf4f619f1b63eee3892c971bc9d2cf01347c956f1d2919538a__pdf_master__v1.pdf,,132,127,873981573030,d0fbd05e13c156bf4f619f1b63eee3892c971bc9d2cf01347c956f1d2919538a,321200740508,d0fbd05e13c156bf4f619f1b63eee3892c971bc9d2cf01347c956f1d2919538a,archive_graphql.records_v1,Internal,Royal College of Art,RCA,Royal College of Art,Copyright © Royal College of Art,,Royal College of Art,Royal College of Art,Royal College of Art,Royal College of Art,,,,RCA Special Collections,,1.9.2,LBA 1.9.2 DDR,L Bruce Archer archive,en-GB,"['Special Interest Groups', 'Product innovation', 'Design project management', 'Philosophy and epistemology', 'Design systems', 'Postgraduate research', 'Computing in design', 'Bruce Archer']",[],,Box,Estimated based on context,1982,False,,True,True,,all_pages,,eligible_unrestricted,,Bruce Archer collection,https://ddrarchive.org/id/record/873981573030
doc_930287260339_1b675e3cee3a,930287260339,60fb29b38a97545948b8bb98b2113593da184ed8fb3f209b93baab29eeaeda90.pdf,,Interview with George Mallen,,February 2013,,,,unverified_remote_source,pending,,,turin-phase2a-archive-inventory-v1,corpus_f40d78dbce52,https://archive-media.lon1.digitaloceanspaces.com/ddr-archive/records/930287260339/master/60fb29b38a97545948b8bb98b2113593da184ed8fb3f209b93baab29eeaeda90__pdf_master__v1.pdf,,175,176,113304873833,60fb29b38a97545948b8bb98b2113593da184ed8fb3f209b93baab29eeaeda90,979324909270,60fb29b38a97545948b8bb98b2113593da184ed8fb3f209b93baab29eeaeda90,archive_graphql.records_v1,Internal,Royal College of Art,RCA,Royal College of Art,Copyright © Royal College of Art,,Royal College of Art,Royal College of Art,Royal College of Art,Royal College of Art,,,,RCA Special Collections,,,Stephen Boyd Davis DDR oral histories transcripts,,en-GB,"['George Mallen', 'Stephen Boyd Davis', 'Design Research Unit', 'Bruce Archer', 'Computing in design', 'Interactive media', 'Software engineering', 'Systems engineering', 'Design methodology', 'Design thinking', 'Design education', 'Design culture', 'Design innovation', 'Design collaboration', 'Event One', 'Creative Exchange', 'Lancaster University', 'Design Education Unit', 'Project funding', 'Hewlett Packard', 'SRC-funded research']",[],,File,,201302,False,,True,True,,all_pages,,eligible_unrestricted,,Stephen Boyd Davis DDR oral histories transcripts,https://ddrarchive.org/id/record/113304873833
doc_930287260339_cf797b8d4ce2,930287260339,c87f1bd1ae3149158b44d37eb1d104f0835226afa83e0d8e3d6008d12023cf28.pdf,,Interview with Christopher Frayling,,June 2013,,,,unverified_remote_source,pending,,,turin-phase2a-archive-inventory-v1,corpus_f40d78dbce52,https://archive-media.lon1.digitaloceanspaces.com/ddr-archive/records/930287260339/master/c87f1bd1ae3149158b44d37eb1d104f0835226afa83e0d8e3d6008d12023cf28__pdf_master__v1.pdf,,175,176,113304873833,c87f1bd1ae3149158b44d37eb1d104f0835226afa83e0d8e3d6008d12023cf28,213911167511,c87f1bd1ae3149158b44d37eb1d104f0835226afa83e0d8e3d6008d12023cf28,archive_graphql.records_v1,Internal,Royal College of Art,RCA,Royal College of Art,Copyright © Royal College of Art,,Royal College of Art,Royal College of Art,Royal College of Art,Royal College of Art,,,,RCA Special Collections,,,Stephen Boyd Davis DDR oral histories transcripts,,en-GB,"['Christopher Frayling', 'Stephen Boyd Davis', 'Design Research Unit', 'Bruce Archer', 'Misha Black', 'Kenneth Agnew', 'Hospital Bed Project', 'Industrial Design', 'Design Council', 'Systematic design', 'Design Magazine', 'Computational design', 'Environmental Media', 'Jocelyn Stevens', 'Design education', 'Algorithmic aesthetics', 'Applied psychology', 'Evidence-based design', 'Ulm', 'Bauhaus', 'AHRC grant', 'Design pedagogy']",[],,File,,201306,False,,True,True,,all_pages,,eligible_unrestricted,,Stephen Boyd Davis DDR oral histories transcripts,https://ddrarchive.org/id/record/113304873833
